"LookupID","UserID","CampaignID","TimeOpened","TimeClickedLink","TimeSubmitted","TimeOpenedAttachement","TimeReportedSpam","Browser","OnMobile"
17187,1001594,100029,2018-03-10 14:57:31,2018-03-10 14:58:42,,,,"IE",0
17188,1000498,100029,2018-03-10 14:02:17,,,,,,1
17189,1000574,100029,2018-03-10 13:43:01,,,,,,0
17190,1000756,100029,2018-03-10 15:07:35,,,,,,1
17191,1000741,100029,2018-03-10 16:55:41,2018-03-10 16:57:37,,,,"IE",1
17192,1000483,100029,2018-03-10 15:29:32,,,,,,0
17193,1001358,100029,,,,,,"Other",0
17194,1000373,100029,2018-03-10 13:12:08,,,,,,0
17195,1001708,100029,2018-03-10 14:16:29,,,,,,0
17196,1001983,100029,2018-03-10 13:23:53,2018-03-10 13:25:40,,,,"Other",1
17197,1001962,100029,2018-03-10 14:46:53,,,,,,1
17198,1000479,100029,2018-03-10 13:05:58,2018-03-10 13:07:36,,,,"Chrome",0
17199,1000665,100029,2018-03-10 12:52:17,,,,2018-03-10 14:27:32,,1
17200,1000815,100029,2018-03-10 14:00:32,,,,2018-03-10 15:11:01,,1
17201,1000368,100029,2018-03-10 16:05:45,,,,2018-03-10 20:30:47,,0
17202,1000927,100029,2018-03-10 12:58:24,,,,,,0
17203,1000655,100029,2018-03-10 15:37:05,2018-03-10 15:38:25,,,,"Other",0
17204,1000505,100029,,,,,,"Chrome",0
17205,1000197,100029,2018-03-10 16:08:09,,,,,,0
17206,1001438,100029,2018-03-10 15:34:12,,,,,,1
17207,1001941,100029,2018-03-10 13:53:47,,,,,,0
17208,1001584,100029,2018-03-10 15:52:14,,,,,,1
17209,1000246,100029,2018-03-10 15:32:29,,,,,,0
17210,1000913,100029,,,,,,,0
17211,1001896,100029,2018-03-10 14:06:22,,,,,,1
17212,1000879,100029,2018-03-10 15:18:21,,,,,,0
17213,1001235,100029,2018-03-10 14:58:35,,,,,,0
17214,1001075,100029,2018-03-10 15:26:20,,,,,,1
17215,1000945,100029,2018-03-10 15:47:23,,,,,,0
17216,1001908,100029,2018-03-10 15:13:25,,,,,,0
17217,1000232,100029,2018-03-10 15:02:24,,,,,,0
17218,1001801,100029,2018-03-10 16:48:14,,,,2018-03-10 19:30:54,,1
17219,1001241,100029,2018-03-10 13:57:55,,,,,,1
17220,1001665,100029,,,,,,,1
17221,1000803,100029,2018-03-10 15:26:20,,,,,,1
17222,1001299,100029,2018-03-10 15:49:39,,,,,,1
17223,1001878,100029,2018-03-10 14:53:04,,,,,,1
17224,1001659,100029,2018-03-10 14:34:47,,,,2018-03-10 17:50:32,,0
17225,1000587,100029,2018-03-10 16:23:50,,,,,,1
17226,1001072,100029,2018-03-10 16:27:53,,,,,,1
17227,1001947,100029,2018-03-10 13:38:35,,,,,,1
17228,1000008,100029,2018-03-10 14:21:53,,,,,,1
17229,1001910,100029,2018-03-10 12:53:54,,,,2018-03-10 14:06:57,,1
17230,1000104,100029,,,,,,,1
17231,1001003,100029,,,,,,,0
17232,1001799,100029,2018-03-10 14:43:58,,,,,,1
17233,1000549,100029,2018-03-10 15:20:52,,,,,,1
17234,1000223,100029,2018-03-10 15:05:40,,,,,,0
17235,1001162,100029,2018-03-10 15:08:03,,,,2018-03-10 20:31:21,,1
17236,1000608,100029,2018-03-10 12:01:40,,,,,,0
17237,1000026,100029,2018-03-10 14:55:29,,,,,,0
17238,1000350,100029,2018-03-10 15:02:06,,,,,,1
17239,1000294,100029,2018-03-10 14:03:31,,,,,,1
17240,1000895,100029,2018-03-10 13:46:04,,,,,,0
17241,1001891,100029,2018-03-10 16:07:47,,,,,,0
17242,1001717,100029,2018-03-10 16:24:48,,,,2018-03-10 19:19:54,,0
17243,1001193,100029,2018-03-10 16:40:05,,,,2018-03-10 18:52:51,,0
17244,1000938,100029,2018-03-10 14:53:54,,,,2018-03-10 19:20:55,,1
17245,1001367,100029,2018-03-10 14:20:18,,,,,,0
17246,1000870,100029,2018-03-10 13:07:30,,,,,,0
17247,1000992,100029,2018-03-10 13:01:37,,,,,,1
17248,1001935,100029,2018-03-10 15:56:32,,,,2018-03-10 18:27:48,,1
17249,1000580,100029,2018-03-10 16:11:52,,,,,,1
17250,1001698,100029,2018-03-10 16:07:08,,,,,,0
17251,1001353,100029,,,,,,,0
17252,1000340,100029,2018-03-10 16:26:31,,,,,,1
17253,1001970,100029,2018-03-10 15:25:34,,,,2018-03-10 19:12:22,,0
17254,1000381,100029,2018-03-10 13:18:50,2018-03-10 13:20:44,,,,"Other",1
17255,1001860,100029,2018-03-10 15:52:11,,,,,,1
17256,1000876,100029,2018-03-10 13:09:32,,,,,,0
17257,1001844,100029,2018-03-10 15:40:56,,,,,,1
17258,1001472,100029,2018-03-10 15:06:56,,,,,,1
17259,1001226,100029,2018-03-10 13:56:17,,,,,,0
17260,1001163,100029,2018-03-10 16:11:34,2018-03-10 16:13:42,,,,"Chrome",1
17261,1001071,100029,2018-03-10 15:42:59,2018-03-10 15:45:24,,,,"Firefox",1
17262,1001077,100029,,,,,,,1
17263,1001775,100029,2018-03-10 15:10:05,,,,2018-03-10 15:11:45,,1
17264,1000986,100029,2018-03-10 14:54:00,,,,,,1
17265,1000292,100029,2018-03-10 13:42:37,,,,2018-03-10 15:53:58,,1
17266,1001542,100029,2018-03-10 13:23:46,,,,,,1
17267,1000453,100029,2018-03-10 16:08:31,,,,,,0
17268,1000313,100029,2018-03-10 15:44:22,,,,,,0
17269,1000429,100029,2018-03-10 15:24:05,,,,,,1
17270,1000270,100029,2018-03-10 13:49:59,,,,,,1
17271,1000251,100029,2018-03-10 15:46:59,,,,2018-03-10 20:48:01,,1
17272,1000062,100029,,,,,,,1
17273,1001851,100029,2018-03-10 16:52:16,2018-03-10 16:54:32,,,,"Other",1
17274,1001014,100029,2018-03-10 17:59:49,,,,2018-03-10 19:46:42,,0
17275,1001709,100029,2018-03-10 14:12:15,,,,,,0
17276,1000071,100029,2018-03-10 14:46:55,,,,,,1
17277,1001156,100029,2018-03-10 15:54:59,,,,,,1
17278,1000673,100029,2018-03-10 17:36:43,,,,,,1
17279,1001688,100029,2018-03-10 14:56:48,2018-03-10 14:58:20,,,,"Firefox",0
17280,1001041,100029,2018-03-10 16:01:44,,,,2018-03-10 17:14:04,,0
17281,1000569,100029,,,,,,,1
17282,1001114,100029,2018-03-10 15:40:51,,,,,,1
17283,1000488,100029,2018-03-10 15:40:10,,,,,,1
17284,1001770,100029,2018-03-10 13:30:56,,,,,,1
17285,1001771,100029,2018-03-10 16:41:27,,,,,,1
17286,1001540,100029,2018-03-10 18:27:26,,,,2018-03-10 18:42:15,,1
17287,1001143,100029,2018-03-10 12:55:43,,,,,,0
17288,1001407,100029,2018-03-10 14:42:19,,,,,,1
17289,1000971,100029,2018-03-10 15:58:00,,,,,,0
17290,1000702,100029,2018-03-10 15:53:50,2018-03-10 15:56:27,,,,"Firefox",0
17291,1000937,100029,2018-03-10 18:35:25,,,,,,1
17292,1000435,100029,2018-03-10 14:56:34,2018-03-10 14:57:43,,,,"Other",1
17293,1000225,100029,2018-03-10 16:01:38,,,,,,0
17294,1001750,100029,2018-03-10 16:19:31,,,,,,1
17295,1000579,100029,2018-03-10 14:36:42,,,,,,0
17296,1000311,100029,2018-03-10 14:14:01,,,,,,1
17297,1001551,100029,2018-03-10 16:23:16,,,,2018-03-10 17:42:36,,1
17298,1000906,100029,2018-03-10 14:57:17,2018-03-10 14:58:32,,,,"Other",1
17299,1001559,100029,2018-03-10 15:14:46,,,,,,1
17300,1001545,100029,2018-03-10 14:29:03,,,,,,0
17301,1000589,100029,2018-03-10 14:52:57,2018-03-10 14:54:15,,,,"IE",1
17302,1001317,100029,2018-03-10 14:38:19,,,,,,1
17303,1001523,100029,2018-03-10 16:54:29,,,,,,1
17304,1000317,100029,2018-03-10 13:12:40,,,,,,0
17305,1001032,100029,2018-03-10 15:50:35,,,,,,1
17306,1001432,100029,2018-03-10 14:20:44,,,,,,0
17307,1000130,100029,2018-03-10 15:16:05,,,,,,0
17308,1001022,100029,2018-03-10 12:39:36,,,,2018-03-10 16:39:19,,0
17309,1001979,100029,2018-03-10 14:08:05,,,,,,0
17310,1001366,100029,2018-03-10 14:53:48,,,,,,1
17311,1000708,100029,2018-03-10 14:14:04,,,,,,1
17312,1001640,100029,2018-03-10 15:22:30,,,,,,0
17313,1000661,100029,2018-03-10 15:13:24,,,,,,0
17314,1000360,100029,2018-03-10 15:49:33,2018-03-10 15:51:48,,,,"Other",1
17315,1001758,100029,2018-03-10 14:03:10,,,,,,1
17316,1000127,100029,,,,,,,1
17317,1001777,100029,2018-03-10 13:47:54,,,,,,1
17318,1001735,100029,2018-03-10 15:31:55,,,,,,0
17319,1000848,100029,,,,,,"IE",1
17320,1001515,100029,2018-03-10 12:01:40,,,,2018-03-10 15:25:50,,0
17321,1000482,100029,2018-03-10 13:16:11,,,,,,1
17322,1000397,100029,2018-03-10 16:33:18,2018-03-10 16:35:19,,,,"IE",0
17323,1000666,100029,2018-03-10 13:10:07,2018-03-10 13:11:24,,,,"IE",1
17324,1000005,100029,2018-03-10 16:03:12,,,,,,1
17325,1000668,100029,2018-03-10 16:51:19,,,,2018-03-10 22:15:36,,0
17326,1000050,100029,2018-03-10 14:02:51,2018-03-10 14:04:30,,,,"IE",0
17327,1000761,100029,2018-03-10 13:52:24,2018-03-10 13:53:46,,,,"IE",1
17328,1000985,100029,2018-03-10 17:17:16,,,,2018-03-10 21:13:25,,0
17329,1000229,100029,2018-03-10 16:57:20,,,,,,1
17330,1000064,100029,2018-03-10 15:10:41,,,,,,1
17331,1000070,100029,2018-03-10 16:20:19,,,,,,0
17332,1001509,100029,2018-03-10 16:28:10,,,,2018-03-10 19:06:57,,0
17333,1001149,100029,2018-03-10 16:00:18,,,,,,0
17334,1000265,100029,2018-03-10 16:52:54,,,,2018-03-10 20:04:03,,1
17335,1001048,100029,,,,,,,0
17336,1000463,100029,2018-03-10 15:30:11,,,,2018-03-10 18:03:58,,1
17337,1000659,100029,2018-03-10 12:34:38,2018-03-10 12:36:44,,,,"Chrome",0
17338,1000343,100029,2018-03-10 13:14:21,,,,,,1
17339,1000562,100029,2018-03-10 14:23:12,,,,,,1
17340,1001079,100029,2018-03-10 15:43:24,,,,,,0
17341,1001470,100029,2018-03-10 12:50:20,,,,,,0
17342,1001459,100029,2018-03-10 12:26:34,,,,,,0
17343,1001170,100029,2018-03-10 15:33:03,,,,2018-03-10 15:34:43,,1
17344,1000090,100029,2018-03-10 16:53:57,,,,,,0
17345,1001564,100029,2018-03-10 13:05:36,,,,,,0
17346,1000258,100029,2018-03-10 14:21:11,,,,,,1
17347,1000143,100029,2018-03-10 15:24:39,,,,,,1
17348,1000977,100029,2018-03-10 14:51:55,,,,,,1
17349,1001436,100029,2018-03-10 13:27:20,,,,,,0
17350,1000021,100029,2018-03-10 14:34:42,,,,2018-03-10 18:05:53,,0
17351,1000076,100029,2018-03-10 12:33:08,,,,,,0
17352,1001158,100029,2018-03-10 14:02:37,2018-03-10 14:04:03,,,,"Firefox",0
17353,1000593,100029,,,,,,,1
17354,1001330,100029,,,,,,,0
17355,1000170,100029,2018-03-10 13:19:38,,,,,,1
17356,1000626,100029,2018-03-10 13:49:20,,,,,,0
17357,1001462,100029,2018-03-10 12:40:42,2018-03-10 12:42:35,,,,"Chrome",1
17358,1000084,100029,2018-03-10 12:46:31,,,,,,1
17359,1001098,100029,2018-03-10 16:25:42,,,,2018-03-10 20:22:45,,1
17360,1000394,100029,,,,,,,1
17361,1000623,100029,2018-03-10 16:55:20,,,,,,1
17362,1001354,100029,2018-03-10 13:53:28,2018-03-10 13:54:40,,,,"Firefox",0
17363,1000799,100029,2018-03-10 15:39:28,2018-03-10 15:41:13,,,,"Chrome",1
17364,1001820,100029,2018-03-10 14:49:49,,,,,,0
17365,1001635,100029,2018-03-10 18:18:15,,,,2018-03-10 21:09:46,,1
17366,1001392,100029,2018-03-10 12:23:34,2018-03-10 12:24:55,,,,"Chrome",0
17367,1001861,100029,2018-03-10 15:00:13,,,,,,1
17368,1000933,100029,2018-03-10 14:49:26,,,,,,1
17369,1000477,100029,2018-03-10 14:37:33,2018-03-10 14:39:29,,,,"IE",1
17370,1001439,100029,2018-03-10 17:38:21,,,,,,1
17371,1001783,100029,2018-03-10 16:13:37,,,,,,0
17372,1001027,100029,2018-03-10 16:16:28,2018-03-10 16:18:38,,,,"Chrome",1
17373,1001379,100029,2018-03-10 17:08:21,,,,,,1
17374,1000262,100029,2018-03-10 13:39:14,,,,,,1
17375,1000513,100029,2018-03-10 13:25:00,,,,,,0
17376,1000880,100029,,,,,,"Firefox",1
17377,1001646,100029,2018-03-10 16:11:35,2018-03-10 16:13:01,,,,"Other",0
17378,1001119,100029,2018-03-10 15:12:55,,,,,,0
17379,1001706,100029,2018-03-10 14:14:39,,,,,,0
17380,1001973,100029,2018-03-10 15:53:20,,,,,,1
17381,1000806,100029,2018-03-10 15:50:54,,,,,,1
17382,1001917,100029,2018-03-10 14:08:35,,,,2018-03-10 16:41:58,,0
17383,1001109,100029,2018-03-10 13:49:07,,,,,,0
17384,1000750,100029,2018-03-10 14:35:42,,,,,,1
17385,1001384,100029,2018-03-10 15:23:40,2018-03-10 15:24:47,,,,"Chrome",1
17386,1000995,100029,2018-03-10 17:02:52,,,,,,1
17387,1000382,100029,2018-03-10 13:29:39,,,,,,0
17388,1000051,100029,2018-03-10 17:17:34,2018-03-10 17:19:52,,,,"Other",0
17389,1001344,100029,2018-03-10 14:05:34,2018-03-10 14:07:41,,,,"Firefox",0
17390,1001912,100029,2018-03-10 15:01:03,,,,,,0
17391,1000967,100029,2018-03-10 16:12:27,,,,,,0
17392,1000055,100029,2018-03-10 15:13:40,,,,,,0
17393,1000057,100029,2018-03-10 14:04:00,,,,,,0
17394,1000711,100029,2018-03-10 13:13:02,,,,,,0
17395,1000625,100029,2018-03-10 16:49:45,,,,,,1
17396,1001658,100029,2018-03-10 12:18:42,,,,,,0
17397,1000796,100029,2018-03-10 14:12:20,,,,,,1
17398,1001980,100029,2018-03-10 13:26:13,,,,,,1
17399,1001277,100029,,,,,,,1
17400,1001254,100029,2018-03-10 12:39:55,2018-03-10 12:41:44,,,,"Other",1
17401,1001960,100030,2018-03-06 12:38:58,,,,,,0
17402,1001295,100030,2018-03-06 12:37:46,,,,,,0
17403,1000248,100030,2018-03-06 10:10:57,,,,,,1
17404,1000836,100030,2018-03-06 13:56:07,,,,,,0
17405,1000039,100030,,,,,,,0
17406,1001362,100030,2018-03-06 13:13:14,,,,2018-03-06 16:30:28,,1
17407,1000937,100030,2018-03-06 12:37:45,,,,,,0
17408,1001042,100030,2018-03-06 11:57:34,,,,,,1
17409,1000359,100030,2018-03-06 12:19:52,,,,,,0
17410,1000299,100030,2018-03-06 12:29:17,,,,,,0
17411,1000920,100030,2018-03-06 12:39:26,,,,,,0
17412,1001627,100030,2018-03-06 12:43:30,,,,,,1
17413,1000428,100030,2018-03-06 14:08:43,,,,,,1
17414,1001781,100030,2018-03-06 11:59:27,,,,,,0
17415,1000024,100030,2018-03-06 10:55:57,,,,,,0
17416,1000583,100030,2018-03-06 14:15:36,,,,,,1
17417,1000292,100030,2018-03-06 14:17:54,,,,,,0
17418,1000703,100030,2018-03-06 13:16:42,,,,,,1
17419,1001940,100030,2018-03-06 12:46:17,,,,,,0
17420,1000207,100030,2018-03-06 14:02:22,,,,,,1
17421,1000857,100030,2018-03-06 11:19:34,,,,2018-03-06 13:21:22,,1
17422,1000498,100030,2018-03-06 14:35:49,,,,,,1
17423,1000461,100030,2018-03-06 10:01:40,,,,2018-03-06 13:31:46,,0
17424,1001209,100030,2018-03-06 10:36:37,,,,2018-03-06 12:01:05,,1
17425,1000047,100030,2018-03-06 12:58:08,,,,,,1
17426,1001671,100030,2018-03-06 12:49:52,,,,2018-03-06 17:18:36,,1
17427,1000833,100030,2018-03-06 11:09:13,,,,,,1
17428,1000853,100030,2018-03-06 14:20:03,,,,,,1
17429,1000275,100030,2018-03-06 10:01:40,,,,,,1
17430,1000651,100030,2018-03-06 13:55:59,,,,,,0
17431,1001293,100030,2018-03-06 10:16:28,,,,,,1
17432,1001890,100030,2018-03-06 12:23:03,,,,,,0
17433,1001345,100030,2018-03-06 13:09:21,,2018-03-06 13:10:35,,,"Other",1
17434,1001541,100030,2018-03-06 12:03:34,,,,,,1
17435,1001308,100030,2018-03-06 10:06:22,,,,2018-03-06 13:39:26,,1
17436,1000925,100030,2018-03-06 12:40:41,,,,2018-03-06 17:14:52,,0
17437,1000507,100030,2018-03-06 12:36:38,,,,,,1
17438,1001840,100030,2018-03-06 11:22:40,,,,,,1
17439,1001174,100030,2018-03-06 12:26:36,,,,,,0
17440,1001270,100030,2018-03-06 10:01:40,,,,,,0
17441,1001029,100030,2018-03-06 13:56:16,,,,,,0
17442,1000302,100030,,,,,,"Chrome",0
17443,1000633,100030,2018-03-06 10:08:36,,,,,,1
17444,1001091,100030,2018-03-06 12:55:11,,,,,,1
17445,1000735,100030,2018-03-06 13:56:55,,,,2018-03-06 16:49:33,,1
17446,1001130,100030,2018-03-06 12:41:49,,,,2018-03-06 14:04:07,,0
17447,1000823,100030,2018-03-06 12:16:53,,,,,,1
17448,1000075,100030,2018-03-06 14:43:11,,,,,,0
17449,1000399,100030,2018-03-06 12:19:14,,,,,,0
17450,1001626,100030,2018-03-06 11:28:07,,,,2018-03-06 15:15:12,,1
17451,1000901,100030,,,,,,,0
17452,1001738,100030,2018-03-06 11:27:02,,,,2018-03-06 14:10:06,,1
17453,1001710,100030,2018-03-06 14:48:43,,,,,,0
17454,1000106,100030,2018-03-06 12:08:39,,,,,,1
17455,1000382,100030,2018-03-06 10:29:58,,,,,,0
17456,1001093,100030,2018-03-06 11:54:36,,,,,,0
17457,1001659,100030,,,,,,,1
17458,1001261,100030,2018-03-06 13:08:37,,,,,,1
17459,1000081,100030,2018-03-06 11:51:01,,,,,,0
17460,1000794,100030,2018-03-06 14:11:37,,,,,,0
17461,1001818,100030,2018-03-06 14:03:00,,2018-03-06 14:04:25,,,"Other",0
17462,1000722,100030,2018-03-06 11:00:52,,,,2018-03-06 13:20:46,,0
17463,1001739,100030,2018-03-06 10:30:23,,,,,,1
17464,1001023,100030,2018-03-06 10:38:56,,,,2018-03-06 12:37:18,,0
17465,1000202,100030,2018-03-06 11:58:16,,,,,,0
17466,1001531,100030,2018-03-06 12:40:38,,,,,,1
17467,1000852,100030,2018-03-06 12:09:54,,,,,,1
17468,1000855,100030,2018-03-06 10:50:04,,,,,,1
17469,1001511,100030,2018-03-06 14:08:43,,,,,,1
17470,1001060,100030,,,,,,"Other",0
17471,1001191,100030,2018-03-06 13:55:00,,,,,,1
17472,1000839,100030,2018-03-06 11:00:55,,,,2018-03-06 15:02:38,,1
17473,1001924,100030,2018-03-06 10:20:42,,,,,,0
17474,1000529,100030,2018-03-06 12:58:56,,,,2018-03-06 16:36:50,,0
17475,1001164,100030,2018-03-06 13:04:29,,,,,,0
17476,1001639,100030,2018-03-06 12:47:23,,,,,,1
17477,1001931,100030,2018-03-06 13:51:41,,,,,,0
17478,1001971,100030,2018-03-06 12:02:30,,,,,,1
17479,1001827,100030,2018-03-06 13:08:50,,,,,,1
17480,1000928,100030,2018-03-06 11:26:30,,,,,,1
17481,1000433,100030,2018-03-06 13:59:17,,,,,,1
17482,1000625,100030,2018-03-06 14:19:10,,,,,,1
17483,1001484,100030,2018-03-06 12:18:00,,,,,,0
17484,1001051,100030,2018-03-06 13:34:30,,,,2018-03-06 16:24:06,,0
17485,1000943,100030,2018-03-06 15:31:45,,,,,,1
17486,1000464,100030,2018-03-06 10:25:13,,,,,,0
17487,1001886,100030,2018-03-06 13:42:24,,,,,,0
17488,1001943,100030,2018-03-06 12:14:27,,,,,,1
17489,1000267,100030,2018-03-06 13:25:42,,,,,,0
17490,1001999,100030,2018-03-06 11:11:17,,,,2018-03-06 13:26:48,,0
17491,1001215,100030,2018-03-06 11:28:46,,,,2018-03-06 15:44:51,,1
17492,1000264,100030,2018-03-06 11:51:33,,,,,,1
17493,1000466,100030,2018-03-06 13:07:09,,,,,,0
17494,1000002,100030,2018-03-06 12:22:13,,,,,,1
17495,1000050,100030,2018-03-06 11:16:30,,,,,,0
17496,1000163,100030,2018-03-06 14:06:01,,,,2018-03-06 17:27:57,,0
17497,1000736,100030,2018-03-06 12:21:44,,,,,,0
17498,1000108,100030,2018-03-06 14:47:07,,,,,,0
17499,1000220,100030,2018-03-06 14:29:18,,,,,,1
17500,1001892,100030,2018-03-06 10:01:40,,2018-03-06 10:03:51,,,"IE",1
17501,1000721,100030,2018-03-06 12:55:10,,,,,,1
17502,1001500,100030,2018-03-06 12:33:07,,,,2018-03-06 14:39:42,,1
17503,1001421,100030,2018-03-06 11:22:42,,,,,,1
17504,1000636,100030,2018-03-06 13:43:00,,,,,,1
17505,1000723,100030,2018-03-06 14:49:32,,,,,,1
17506,1001264,100030,2018-03-06 13:18:51,,,,2018-03-06 17:59:34,,0
17507,1001968,100030,2018-03-06 11:55:18,,,,,,0
17508,1001976,100030,2018-03-06 10:35:16,,,,,,1
17509,1001282,100030,2018-03-06 12:51:57,,,,,,1
17510,1001603,100030,2018-03-06 12:01:58,,,,,,0
17511,1000078,100030,2018-03-06 11:52:18,,,,,,0
17512,1001528,100030,2018-03-06 11:53:00,,2018-03-06 11:54:24,,,"Firefox",1
17513,1000243,100030,2018-03-06 13:28:39,,,,,,0
17514,1000813,100030,2018-03-06 13:17:19,,,,,,0
17515,1001460,100030,2018-03-06 13:23:20,,,,,,0
17516,1000198,100030,2018-03-06 12:28:35,,,,2018-03-06 15:52:18,,1
17517,1001576,100030,2018-03-06 11:45:51,,,,2018-03-06 14:44:26,,1
17518,1001616,100030,2018-03-06 11:34:21,,,,,,1
17519,1001975,100030,2018-03-06 16:10:14,,,,2018-03-06 18:59:21,,1
17520,1001344,100030,2018-03-06 12:40:41,,,,,,0
17521,1001839,100030,2018-03-06 13:56:43,,,,,,1
17522,1000035,100030,2018-03-06 10:49:46,,,,,,0
17523,1001487,100030,2018-03-06 12:36:57,,,,,,1
17524,1001272,100030,,,,,,,1
17525,1000398,100030,2018-03-06 12:26:15,,,,,,1
17526,1001000,100030,2018-03-06 10:26:26,,,,,,0
17527,1000881,100030,2018-03-06 13:57:26,,,,2018-03-06 17:55:24,,1
17528,1000837,100030,2018-03-06 12:08:35,,,,,,1
17529,1001695,100030,2018-03-06 12:57:44,,,,,,0
17530,1001736,100030,2018-03-06 11:43:08,,,,,,0
17531,1000287,100030,2018-03-06 12:37:14,,,,,,1
17532,1000755,100030,2018-03-06 13:18:35,,,,,,1
17533,1000646,100030,2018-03-06 14:42:09,,,,,,0
17534,1001052,100030,2018-03-06 12:40:09,,,,2018-03-06 16:10:33,,1
17535,1000641,100030,2018-03-06 12:00:10,,,,,,1
17536,1000380,100030,2018-03-06 12:27:10,,,,,,1
17537,1001496,100030,2018-03-06 12:32:59,,,,2018-03-06 16:20:39,,1
17538,1000203,100030,2018-03-06 14:26:49,,,,,,0
17539,1001879,100030,2018-03-06 12:46:02,,,,,,1
17540,1001245,100030,2018-03-06 10:01:40,,,,2018-03-06 13:25:19,,0
17541,1001607,100030,2018-03-06 13:44:06,,,,,,1
17542,1000013,100030,2018-03-06 10:41:40,,,,,,0
17543,1001366,100030,2018-03-06 12:59:03,,2018-03-06 13:00:32,,,"Other",0
17544,1000063,100030,2018-03-06 15:02:31,,,,,,0
17545,1001356,100030,2018-03-06 10:01:40,,,,2018-03-06 12:29:08,,0
17546,1001307,100030,2018-03-06 12:49:50,,,,,,0
17547,1000077,100030,2018-03-06 12:05:07,,,,,,1
17548,1001354,100030,2018-03-06 14:38:22,,,,,,0
17549,1000316,100030,2018-03-06 13:33:18,,,,,,1
17550,1001670,100030,2018-03-06 12:38:50,,,,,,1
17551,1000436,100030,2018-03-06 12:13:30,,2018-03-06 12:15:50,,,"Other",0
17552,1000221,100030,2018-03-06 12:16:34,,,,,,1
17553,1001451,100030,2018-03-06 12:15:17,,,,,,1
17554,1001483,100030,2018-03-06 12:07:23,,,,2018-03-06 16:41:19,,0
17555,1000761,100030,2018-03-06 10:52:29,,,,,,1
17556,1001866,100030,2018-03-06 11:34:39,,,,,,0
17557,1000449,100030,2018-03-06 10:22:05,,,,2018-03-06 14:50:31,,1
17558,1000434,100030,2018-03-06 11:53:31,,,,,,0
17559,1001636,100030,2018-03-06 14:12:32,,,,,,0
17560,1001548,100030,2018-03-06 13:20:35,,,,2018-03-06 15:59:09,,1
17561,1000603,100030,2018-03-06 15:10:02,,2018-03-06 15:11:53,,,"Other",0
17562,1000411,100030,2018-03-06 13:16:29,,,,2018-03-06 13:21:28,,1
17563,1000613,100030,2018-03-06 11:18:33,,,,,,1
17564,1001768,100030,2018-03-06 13:23:01,,,,,,1
17565,1001229,100030,2018-03-06 10:01:40,,,,,,1
17566,1001249,100030,,,,,,"Firefox",1
17567,1001947,100030,2018-03-06 13:23:18,,,,,,1
17568,1000170,100030,2018-03-06 13:34:55,,,,,,0
17569,1000300,100030,2018-03-06 15:55:56,,,,,,0
17570,1000962,100030,2018-03-06 12:15:25,,,,,,0
17571,1001882,100030,2018-03-06 10:23:17,,,,,,1
17572,1000851,100030,2018-03-06 11:55:12,,,,,,1
17573,1001857,100030,2018-03-06 11:22:13,,,,,,1
17574,1001554,100030,2018-03-06 10:31:17,,,,,,1
17575,1001231,100030,2018-03-06 10:30:31,,,,2018-03-06 12:21:41,,1
17576,1000674,100030,2018-03-06 13:29:03,,,,,,0
17577,1000095,100030,2018-03-06 10:01:40,,,,,,0
17578,1000552,100030,2018-03-06 12:22:47,,2018-03-06 12:24:17,,,"Other",1
17579,1001127,100030,2018-03-06 13:03:47,,,,,,1
17580,1001332,100030,2018-03-06 15:04:49,,,,2018-03-06 16:25:53,,0
17581,1000070,100030,2018-03-06 10:01:40,,,,2018-03-06 12:35:38,,1
17582,1001477,100030,2018-03-06 14:05:21,,,,,,0
17583,1001121,100030,2018-03-06 10:07:37,,,,,,0
17584,1001853,100030,2018-03-06 14:36:02,,,,,,0
17585,1001216,100030,2018-03-06 12:09:36,,,,,,1
17586,1000756,100030,2018-03-06 12:19:26,,,,,,1
17587,1000838,100030,2018-03-06 10:20:44,,,,,,0
17588,1000725,100030,2018-03-06 16:08:41,,,,2018-03-06 17:19:26,,1
17589,1000026,100030,2018-03-06 13:01:37,,2018-03-06 13:03:49,,,"Firefox",1
17590,1000540,100030,2018-03-06 14:07:31,,,,,,0
17591,1001205,100030,2018-03-06 11:34:21,,,,,,1
17592,1001688,100030,2018-03-06 16:37:49,,,,,,0
17593,1000895,100030,2018-03-06 11:28:23,,,,,,1
17594,1001117,100030,2018-03-06 10:56:43,,,,,,1
17595,1001775,100030,2018-03-06 12:39:11,,,,,,1
17596,1000607,100030,2018-03-06 14:47:39,,,,,,0
17597,1000587,100030,2018-03-06 12:16:02,,,,,,0
17598,1001524,100030,2018-03-06 10:33:06,,,,,,1
17599,1001920,100030,2018-03-06 12:15:19,,,,,,1
17600,1001946,100030,2018-03-06 11:45:16,,,,,,1
17601,1000176,100030,2018-03-06 14:06:07,,,,2018-03-06 17:30:18,,1
17602,1000719,100030,2018-03-06 12:54:39,,,,,,1
17603,1000627,100030,2018-03-06 10:57:44,,,,2018-03-06 15:05:36,,0
17604,1000216,100030,2018-03-06 13:58:28,,,,,,1
17605,1000842,100030,2018-03-06 13:53:51,,,,,,1
17606,1001759,100030,2018-03-06 10:01:40,,,,,,0
17607,1001252,100030,2018-03-06 11:15:51,,,,,,1
17608,1000480,100030,2018-03-06 10:01:40,,,,,,0
17609,1001430,100030,2018-03-06 11:27:58,,,,2018-03-06 14:03:07,,0
